obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08110067211082765,1,1299.523827688,97.0597160689288,112.3689815109471,8.259722928989472,43.62273198035808,-22.587494440258883,-8.241950793209705,43.5899822645856,75.32262934665764,49.53843263351789,21.50456953279135,61.030912864168705
