obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08108650229441355,1,596.513804647,54.249746247021214,114.11385499454096,4.4169711871578015,33.093441102620254,-31.422312932423665,-13.70701560446807,24.259313637419037,72.28072059991038,48.09024440221668,20.780186746278478,47.69152263466829
