obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08108948258036948,1,560.715989006,82.67578969641522,111.35550161751347,7.0716500791717625,37.1605600595279,-24.384377026063966,-8.8494954140196,35.06714148663439,74.05737938724842,48.90759228268435,21.19609663784762,56.53522732716841
