obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08110840736472649,0,7252.452324227,88.82016546622354,108.99797985577635,7.760190582428012,35.18315994556949,-21.851638029193634,-6.9545314819902595,34.6586990742487,74.59702073229731,49.199070424535066,21.331426101781542,57.84913066348725
