obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08111080167686588,1,1138.219026401,98.32395467874701,109.61242877740905,8.507867508339958,39.52459368056624,-20.652415328329898,-6.385779863350123,40.21415660034946,75.2900884189214,49.695702344834494,21.408701426023036,60.71567750469611
