obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08106524052957509,1,717.034297737,58.275517346162864,115.07133385594621,4.789151596379496,35.85467113910358,-31.350949934310574,-14.144633707963836,27.905435787119032,72.20401273957333,47.95273471955973,20.744712411677185,49.343037740740606
