obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06673068386830978,1,227.479496911,103.59466813064391,78.71904427237293,1.268419847693361,91.02438373149333,57.95085647825071,20.63492318320277,58.54879603136493
