obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08367928484544379,1,2116.160233133,43.10119276644068,88.33887069211929,2.2374722501855913,56.85801127767732,42.993776174310426,34.20485539776526,37.57916332758705
