obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08367865292666393,1,558.194899977,42.82010314858619,88.27326646199752,2.21578635944209,56.93466943738882,43.09806047459051,34.36416338836976,37.407352631186576
