obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08368298619318615,1,6211.780693365,44.31700012918866,88.11803600750403,2.3913507150281053,56.99726103071425,42.978173353458224,34.26746884845249,38.090832448164655
