obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08368241558094013,0,7246.380445828,44.1443391721755,88.22215848498092,2.3605154659252072,56.979831835457155,42.98301576888725,34.264456727741724,38.05587546601424
