obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0838274925707252,1,533.558010919,43.56480990263013,88.35191960566763,2.2385663388780532,49.09976538506371,58.03232208715269,33.36097907970176,37.96003812520679
