obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08367908601538816,1,633.649091922,43.08130399499392,88.23851419612683,2.2540996346077566,56.84513376104476,42.99264305334958,34.28177400411306,37.51665627897699
