run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5
1,0.08024089462544379,1,140.865090828,1,369.9816239985686,113.89470680718676,130.57711368048655,7.441798923214825,88.1760219952669
2,0.082750548497611,1,67.983669066,0,354.26274206353526,142.68197369543228,171.92069003293372,3.5942257844147605,84.82742322081884
