run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3
1,0.08450835901841999,1,83.381911766,1,84.2893652387322,46.30364265213264,7.2659290167597606
2,0.08494569793963495,1,77.889565466,0,71.33613424304284,49.55152291545331,5.3852587430124474
