uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0422184431_6CFB,15.216015,14.991,15.019333,-0.85657406,0.033129502,10.0,0.37756038,1555.872457941944,940.0644576887918,881.057195171089,116.97888874116842,53.292400574672236,1,10.166666666666666
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,11.75
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,10.5
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,10.5
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,9.0
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,10.166666666666666
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,10.666666666666666
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,10.333333333333334
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,9.5
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,11.0
L0324114304,7.221776,7.908,7.8839998,-0.36805555,0.76481539,10.0,2.4013815,244.62410343883067,147.8028767480195,138.52538191475637,55.52014316610756,25.29346740605567,2,9.666666666666666
