"alt_lat","alt_lng","area_radius","avoid_dist","avoid_dur","base_dist","base_dur","best_waypoints","cand_lat","cand_lng","dest_lat","dest_lng","detour_dist","detour_time","filename","idx","note","notes","orig_lat","orig_lng","uidp","valid","valid_long","valid_short","wpt_lat","wpt_lng"
,,"500","2720","2720","2398","2398",,"12.90494","77.60183","12.921111","77.518727","1.015","5.366666667","maps_L0220092815/map_500_0","0",,,"12.897022","77.600007","L0220092815","0","0","1",,
,,"500","2524","2524","2398","2398",,"12.90612","77.59645","12.921111","77.518727","1.513","2.1","maps_L0220092815/map_500_1","1",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2525","2525","2398","2398",,"12.90631","77.58741","12.921111","77.518727","1.514","2.116666667","maps_L0220092815/map_500_2","2",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2525","2525","2398","2398",,"12.90635","77.58039","12.921111","77.518727","1.514","2.116666667","maps_L0220092815/map_500_3","3",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2524","2524","2398","2398",,"12.90647","77.57321","12.921111","77.518727","1.514","2.1","maps_L0220092815/map_500_4","4",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2550","2550","2398","2398",,"12.91207","77.56742","12.921111","77.518727","0.224","2.533333333","maps_L0220092815/map_500_5","5",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2583","2583","2398","2398",,"12.91351","77.5615","12.921111","77.518727","0.438","3.083333333","maps_L0220092815/map_500_6","6",,,"12.897022","77.600007","L0220092815","1","0","1",,
,,"500","2550","2550","2398","2398",,"12.91165","77.55615","12.921111","77.518727","0.224","2.533333333","maps_L0220092815/map_500_7","7",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2550","2550","2398","2398",,"12.90937","77.54962","12.921111","77.518727","0.224","2.533333333","maps_L0220092815/map_500_8","8",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2525","2525","2398","2398",,"12.90576","77.54268","12.921111","77.518727","1.514","2.116666667","maps_L0220092815/map_500_9","9",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2525","2525","2398","2398",,"12.90842","77.5369","12.921111","77.518727","1.514","2.116666667","maps_L0220092815/map_500_10","10",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2509","2509","2398","2398",,"12.90833","77.53096","12.921111","77.518727","-0.523","1.85","maps_L0220092815/map_500_11","11",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2544","2544","2398","2398",,"12.911","77.52757","12.921111","77.518727","0.588","2.433333333","maps_L0220092815/map_500_12","12",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","2538","2538","2398","2398",,"12.91417","77.52445","12.921111","77.518727","-0.233","2.333333333","maps_L0220092815/map_500_13","13",,,"12.897022","77.600007","L0220092815","0","0","0",,
,,"500","1276","1276","869","869",,"12.89327","77.54325","12.918421","77.555168","1.779","6.783333333","maps_L0209112655/map_500_0","0",,,"12.889235","77.539048","L0209112655","0","0","1",,
,,"500","1276","1276","869","869",,"12.89999","77.5438","12.918421","77.555168","1.779","6.783333333","maps_L0209112655/map_500_1","1",,,"12.889235","77.539048","L0209112655","1","0","1",,
,,"500","1239","1239","869","869",,"12.90636","77.5437","12.918421","77.555168","1.307","6.166666667","maps_L0209112655/map_500_2","2",,,"12.889235","77.539048","L0209112655","1","0","1",,
,,"500","1260","1260","869","869",,"12.90981","77.55031","12.918421","77.555168","1.361","6.516666667","maps_L0209112655/map_500_3","3",,,"12.889235","77.539048","L0209112655","1","0","1",,
,,"750","-1","-1","-1","-1",,"12.89327","77.54325","12.918421","77.555168","-1","-1","maps_L0209112655/map_750_0","0",,,"12.889235","77.539048","L0209112655","0","0","0",,
,,"750","1537","1537","869","869",,"12.89999","77.5438","12.918421","77.555168","3.619","11.13333333","maps_L0209112655/map_750_1","1",,,"12.889235","77.539048","L0209112655","1","1","0",,
,,"750","1269","1269","869","869",,"12.90636","77.5437","12.918421","77.555168","1.305","6.666666667","maps_L0209112655/map_750_2","2",,,"12.889235","77.539048","L0209112655","1","0","1",,
,,"750","1241","1241","869","869",,"12.90981","77.55031","12.918421","77.555168","1.581","6.2","maps_L0209112655/map_750_3","3",,,"12.889235","77.539048","L0209112655","1","0","1",,
,,"1000","-1","-1","-1","-1",,"12.89327","77.54325","12.918421","77.555168","-1","-1","maps_L0209112655/map_1000_0","0",,,"12.889235","77.539048","L0209112655","0","0","0",,
,,"1000","1538","1538","869","869",,"12.89999","77.5438","12.918421","77.555168","3.619","11.15","maps_L0209112655/map_1000_1","1",,,"12.889235","77.539048","L0209112655","1","1","0",,
,,"1000","1537","1537","869","869",,"12.90636","77.5437","12.918421","77.555168","3.62","11.13333333","maps_L0209112655/map_1000_2","2",,,"12.889235","77.539048","L0209112655","1","1","0",,
,,"1000","1421","1421","869","869",,"12.90981","77.55031","12.918421","77.555168","2.929","9.2","maps_L0209112655/map_1000_3","3",,,"12.889235","77.539048","L0209112655","1","1","0",,
,,"500","-1","-1","-1","-1",,"12.87549","77.58409","12.893317","77.538367","-1","-1","maps_L0202100848/map_500_0","0",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"500","-1","-1","-1","-1",,"12.8708","77.58113","12.893317","77.538367","-1","-1","maps_L0202100848/map_500_1","1",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"500","2082","2082","1492","1492",,"12.87146","77.57515","12.893317","77.538367","1.139","9.833333333","maps_L0202100848/map_500_2","2",,,"12.882688","77.583332","L0202100848","0","1","0",,
,,"500","1824","1824","1492","1492",,"12.87386","77.57048","12.893317","77.538367","0.345","5.533333333","maps_L0202100848/map_500_3","3",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"500","1982","1982","1492","1492",,"12.87384","77.56668","12.893317","77.538367","3.06","8.166666667","maps_L0202100848/map_500_4","4",,,"12.882688","77.583332","L0202100848","1","1","0",,
,,"500","1683","1683","1492","1492",,"12.87409","77.56062","12.893317","77.538367","0.227","3.183333333","maps_L0202100848/map_500_5","5",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"500","1650","1650","1492","1492",,"12.87815","77.55556","12.893317","77.538367","0.128","2.633333333","maps_L0202100848/map_500_6","6",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"500","1602","1602","1492","1492",,"12.88341","77.54845","12.893317","77.538367","0.022","1.833333333","maps_L0202100848/map_500_7","7",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"500","1796","1796","1492","1492",,"12.88487","77.5468","12.893317","77.538367","0.425","5.066666667","maps_L0202100848/map_500_8","8",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"1000","-1","-1","-1","-1",,"12.87549","77.58409","12.893317","77.538367","-1","-1","maps_L0202100848/map_1000_0","0",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.8708","77.58113","12.893317","77.538367","-1","-1","maps_L0202100848/map_1000_1","1",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.87146","77.57515","12.893317","77.538367","-1","-1","maps_L0202100848/map_1000_2","2",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"1000","2138","2138","1492","1492",,"12.87386","77.57048","12.893317","77.538367","1.196","10.76666667","maps_L0202100848/map_1000_3","3",,,"12.882688","77.583332","L0202100848","1","1","0",,
,,"1000","1816","1816","1492","1492",,"12.87384","77.56668","12.893317","77.538367","0.246","5.4","maps_L0202100848/map_1000_4","4",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"1000","2645","2645","1492","1492",,"12.87409","77.56062","12.893317","77.538367","2.841","19.21666667","maps_L0202100848/map_1000_5","5",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"1000","2232","2232","1492","1492",,"12.87815","77.55556","12.893317","77.538367","8.37","12.33333333","maps_L0202100848/map_1000_6","6",,,"12.882688","77.583332","L0202100848","0","1","0",,
,,"1000","1882","1882","1492","1492",,"12.88341","77.54845","12.893317","77.538367","0.635","6.5","maps_L0202100848/map_1000_7","7",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"1000","-1","-1","-1","-1",,"12.88487","77.5468","12.893317","77.538367","-1","-1","maps_L0202100848/map_1000_8","8",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"750","-1","-1","-1","-1",,"12.87549","77.58409","12.893317","77.538367","-1","-1","maps_L0202100848/map_750_0","0",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"750","-1","-1","-1","-1",,"12.8708","77.58113","12.893317","77.538367","-1","-1","maps_L0202100848/map_750_1","1",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"750","2718","2718","1492","1492",,"12.87146","77.57515","12.893317","77.538367","4.409","20.43333333","maps_L0202100848/map_750_2","2",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"750","2151","2151","1492","1492",,"12.87386","77.57048","12.893317","77.538367","1.242","10.98333333","maps_L0202100848/map_750_3","3",,,"12.882688","77.583332","L0202100848","0","1","0",,
,,"750","1883","1883","1492","1492",,"12.87384","77.56668","12.893317","77.538367","0.387","6.516666667","maps_L0202100848/map_750_4","4",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"750","2280","2280","1492","1492",,"12.87409","77.56062","12.893317","77.538367","8.416","13.13333333","maps_L0202100848/map_750_5","5",,,"12.882688","77.583332","L0202100848","0","1","0",,
,,"750","1650","1650","1492","1492",,"12.87815","77.55556","12.893317","77.538367","0.127","2.633333333","maps_L0202100848/map_750_6","6",,,"12.882688","77.583332","L0202100848","0","0","0",,
,,"750","1862","1862","1492","1492",,"12.88341","77.54845","12.893317","77.538367","0.574","6.166666667","maps_L0202100848/map_750_7","7",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"750","1834","1834","1492","1492",,"12.88487","77.5468","12.893317","77.538367","0.55","5.7","maps_L0202100848/map_750_8","8",,,"12.882688","77.583332","L0202100848","1","0","1",,
,,"500","3456","3456","2910","2910",,"12.89947","77.57276","12.977295","77.640916","1.792","9.1","maps_L0209192746/map_500_0","0",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"500","3224","3224","2910","2910",,"12.90643","77.57322","12.977295","77.640916","0.246","5.233333333","maps_L0209192746/map_500_1","1",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"500","3163","3163","2910","2910",,"12.90646","77.5804","12.977295","77.640916","0.088","4.216666667","maps_L0209192746/map_500_2","2",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"500","3162","3162","2910","2910",,"12.90639","77.58765","12.977295","77.640916","0.088","4.2","maps_L0209192746/map_500_3","3",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"500","3217","3217","2910","2910",,"12.91038","77.59043","12.977295","77.640916","-0.194","5.116666667","maps_L0209192746/map_500_4","4",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"500","2988","2988","2910","2910",,"12.91063","77.59994","12.977295","77.640916","-0.016","1.3","maps_L0209192746/map_500_5","5",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"500","3120","3120","2910","2910",,"12.91672","77.60253","12.977295","77.640916","0.25","3.5","maps_L0209192746/map_500_6","6",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"500","3196","3196","2910","2910",,"12.91661","77.61002","12.977295","77.640916","0.216","4.766666667","maps_L0209192746/map_500_7","7",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"500","3051","3051","2910","2910",,"12.91952","77.6147","12.977295","77.640916","1.312","2.35","maps_L0209192746/map_500_8","8",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"500","3060","3060","2910","2910",,"12.92317","77.61899","12.977295","77.640916","1.313","2.5","maps_L0209192746/map_500_9","9",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"500","3140","3140","2910","2910",,"12.93343","77.62325","12.977295","77.640916","0.965","3.833333333","maps_L0209192746/map_500_10","10",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"500","3418","3418","2910","2910",,"12.93826","77.62852","12.977295","77.640916","1.439","8.466666667","maps_L0209192746/map_500_11","11",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"500","3288","3288","2910","2910",,"12.93931","77.63567","12.977295","77.640916","1.827","6.3","maps_L0209192746/map_500_12","12",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"500","3331","3331","2910","2910",,"12.94585","77.63992","12.977295","77.640916","1.139","7.016666667","maps_L0209192746/map_500_13","13",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"500","3331","3331","2910","2910",,"12.9517","77.63978","12.977295","77.640916","1.138","7.016666667","maps_L0209192746/map_500_14","14",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"500","3202","3202","2910","2910",,"12.95812","77.64133","12.977295","77.640916","1.111","4.866666667","maps_L0209192746/map_500_15","15",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"500","3255","3255","2910","2910",,"12.96855","77.64132","12.977295","77.640916","0.835","5.75","maps_L0209192746/map_500_16","16",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3457","3457","2910","2910",,"12.89947","77.57276","12.977295","77.640916","1.792","9.116666667","maps_L0209192746/map_750_0","0",,,"12.893967","77.568284","L0209192746","0","1","0",,
,,"750","3461","3461","2910","2910",,"12.90643","77.57322","12.977295","77.640916","1.652","9.183333333","maps_L0209192746/map_750_1","1",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"750","3162","3162","2910","2910",,"12.90646","77.5804","12.977295","77.640916","0.088","4.2","maps_L0209192746/map_750_2","2",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"750","3141","3141","2910","2910",,"12.90639","77.58765","12.977295","77.640916","0.087","3.85","maps_L0209192746/map_750_3","3",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"750","3169","3169","2910","2910",,"12.91038","77.59043","12.977295","77.640916","-0.04","4.316666667","maps_L0209192746/map_750_4","4",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"750","3168","3168","2910","2910",,"12.91063","77.59994","12.977295","77.640916","-0.308","4.3","maps_L0209192746/map_750_5","5",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"750","3137","3137","2910","2910",,"12.91672","77.60253","12.977295","77.640916","0.276","3.783333333","maps_L0209192746/map_750_6","6",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3085","3085","2910","2910",,"12.91661","77.61002","12.977295","77.640916","0.771","2.916666667","maps_L0209192746/map_750_7","7",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"750","3229","3229","2910","2910",,"12.91952","77.6147","12.977295","77.640916","1.021","5.316666667","maps_L0209192746/map_750_8","8",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3115","3115","2910","2910",,"12.92317","77.61899","12.977295","77.640916","0.773","3.416666667","maps_L0209192746/map_750_9","9",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3140","3140","2910","2910",,"12.93343","77.62325","12.977295","77.640916","0.966","3.833333333","maps_L0209192746/map_750_10","10",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3086","3086","2910","2910",,"12.93826","77.62852","12.977295","77.640916","0.771","2.933333333","maps_L0209192746/map_750_11","11",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"750","3159","3159","2910","2910",,"12.93931","77.63567","12.977295","77.640916","1.069","4.15","maps_L0209192746/map_750_12","12",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3276","3276","2910","2910",,"12.94585","77.63992","12.977295","77.640916","1.18","6.1","maps_L0209192746/map_750_13","13",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"750","3331","3331","2910","2910",,"12.9517","77.63978","12.977295","77.640916","1.138","7.016666667","maps_L0209192746/map_750_14","14",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"750","3086","3086","2910","2910",,"12.95812","77.64133","12.977295","77.640916","0.772","2.933333333","maps_L0209192746/map_750_15","15",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"750","3800","3800","2910","2910",,"12.96855","77.64132","12.977295","77.640916","6.514","14.83333333","maps_L0209192746/map_750_16","16",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.89947","77.57276","12.977295","77.640916","-1","-1","maps_L0209192746/map_1000_0","0",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3501","3501","2910","2910",,"12.90643","77.57322","12.977295","77.640916","1.531","9.85","maps_L0209192746/map_1000_1","1",,,"12.893967","77.568284","L0209192746","0","1","0",,
,,"1000","3520","3520","2910","2910",,"12.90646","77.5804","12.977295","77.640916","1.457","10.16666667","maps_L0209192746/map_1000_2","2",,,"12.893967","77.568284","L0209192746","1","1","0",,
,,"1000","3170","3170","2910","2910",,"12.90639","77.58765","12.977295","77.640916","-0.041","4.333333333","maps_L0209192746/map_1000_3","3",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"1000","3164","3164","2910","2910",,"12.91038","77.59043","12.977295","77.640916","-0.069","4.233333333","maps_L0209192746/map_1000_4","4",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"1000","3168","3168","2910","2910",,"12.91063","77.59994","12.977295","77.640916","-0.04","4.3","maps_L0209192746/map_1000_5","5",,,"12.893967","77.568284","L0209192746","0","0","1",,
,,"1000","3066","3066","2910","2910",,"12.91672","77.60253","12.977295","77.640916","0.118","2.6","maps_L0209192746/map_1000_6","6",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3085","3085","2910","2910",,"12.91661","77.61002","12.977295","77.640916","0.772","2.916666667","maps_L0209192746/map_1000_7","7",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3128","3128","2910","2910",,"12.91952","77.6147","12.977295","77.640916","1.881","3.633333333","maps_L0209192746/map_1000_8","8",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"1000","3087","3087","2910","2910",,"12.92317","77.61899","12.977295","77.640916","0.772","2.95","maps_L0209192746/map_1000_9","9",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3086","3086","2910","2910",,"12.93343","77.62325","12.977295","77.640916","0.771","2.933333333","maps_L0209192746/map_1000_10","10",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3087","3087","2910","2910",,"12.93826","77.62852","12.977295","77.640916","0.771","2.95","maps_L0209192746/map_1000_11","11",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3086","3086","2910","2910",,"12.93931","77.63567","12.977295","77.640916","0.771","2.933333333","maps_L0209192746/map_1000_12","12",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3087","3087","2910","2910",,"12.94585","77.63992","12.977295","77.640916","0.772","2.95","maps_L0209192746/map_1000_13","13",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","3204","3204","2910","2910",,"12.9517","77.63978","12.977295","77.640916","1.14","4.9","maps_L0209192746/map_1000_14","14",,,"12.893967","77.568284","L0209192746","1","0","1",,
,,"1000","3087","3087","2910","2910",,"12.95812","77.64133","12.977295","77.640916","0.772","2.95","maps_L0209192746/map_1000_15","15",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.96855","77.64132","12.977295","77.640916","-1","-1","maps_L0209192746/map_1000_16","16",,,"12.893967","77.568284","L0209192746","0","0","0",,
,,"500","904","904","767","767",,"12.8766","77.57713","12.892151","77.581505","0.524","2.283333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0208100638/maps_L0208100638/map_500_0","0",,,"12.872868","77.573241","L0208100638","1","0","0",,
,,"500","851","851","767","767",,"12.88363","77.57558","12.892151","77.581505","0.091","1.4","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0208100638/maps_L0208100638/map_500_1","1",,,"12.872868","77.573241","L0208100638","0","0","0",,
,,"750","1170","1170","767","767",,"12.87891","77.57644","12.892151","77.581505","1.297","6.716666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0208100638/maps_L0208100638/map_750_0","0",,,"12.872868","77.573241","L0208100638","1","0","1",,
,,"750","1153","1153","767","767",,"12.88538","77.57567","12.892151","77.581505","1.528","6.433333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0208100638/maps_L0208100638/map_750_1","1",,,"12.872868","77.573241","L0208100638","1","0","1",,
,,"1000","1410","1410","767","767",,"12.88193","77.57561","12.892151","77.581505","3.639","10.71666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0208100638/maps_L0208100638/map_1000_0","0",,,"12.872868","77.573241","L0208100638","1","1","0",,
,,"750","2598","2598","1698","1698",,"12.91237","77.59999","12.874695","77.574241","3.844","15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_0","0",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"750","1874","1874","1698","1698",,"12.90663","77.59837","12.874695","77.574241","-0.003","2.933333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_1","1",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"750","2058","2058","1698","1698",,"12.90627","77.59018","12.874695","77.574241","1.487","6","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_2","2",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"750","1956","1956","1698","1698",,"12.90456","77.58494","12.874695","77.574241","0.845","4.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_3","3",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"750","-1","-1","-1","-1",,"12.89864","77.58188","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_4","4",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"750","-1","-1","-1","-1",,"12.89221","77.58193","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_5","5",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"750","2349","2349","1698","1698",,"12.88656","77.58038","12.874695","77.574241","3.872","10.85","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_6","6",,,"12.919325","77.600071","L0209101737","1","1","0",,
,,"750","2117","2117","1698","1698",,"12.88455","77.57546","12.874695","77.574241","2.183","6.983333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_750_7","7",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"1000","1975","1975","1698","1698",,"12.91012","77.60016","12.874695","77.574241","0.31","4.616666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_0","0",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"1000","2023","2023","1698","1698",,"12.90616","77.59668","12.874695","77.574241","0.437","5.416666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_1","1",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"1000","2009","2009","1698","1698",,"12.9063","77.5883","12.874695","77.574241","1.376","5.183333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_2","2",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"1000","-1","-1","-1","-1",,"12.90301","77.58396","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_3","3",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.89807","77.58272","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_4","4",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.89143","77.58192","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_5","5",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"1000","-1","-1","-1","-1",,"12.88578","77.58033","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_6","6",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"1000","2323","2323","1698","1698",,"12.88363","77.57558","12.874695","77.574241","3.702","10.41666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_1000_7","7",,,"12.919325","77.600071","L0209101737","1","1","0",,
,,"500","-1","-1","-1","-1",,"12.91237","77.59999","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_0","0",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"500","1838","1838","1698","1698",,"12.90663","77.59837","12.874695","77.574241","0.065","2.333333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_1","1",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"500","1956","1956","1698","1698",,"12.90627","77.59018","12.874695","77.574241","0.845","4.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_2","2",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"500","1956","1956","1698","1698",,"12.90456","77.58494","12.874695","77.574241","0.844","4.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_3","3",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"500","-1","-1","-1","-1",,"12.89864","77.58188","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_4","4",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"500","-1","-1","-1","-1",,"12.89221","77.58193","12.874695","77.574241","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_5","5",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"500","2016","2016","1698","1698",,"12.88656","77.58038","12.874695","77.574241","0.639","5.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_6","6",,,"12.919325","77.600071","L0209101737","1","0","1",,
,,"500","1786","1786","1698","1698",,"12.88455","77.57546","12.874695","77.574241","0.084","1.466666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0209101737/maps_L0209101737/map_500_7","7",,,"12.919325","77.600071","L0209101737","0","0","0",,
,,"500","-1","-1","-1","-1",,"12.90594","77.56952","12.912752","77.585793","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0207092010/maps_L0207092010/map_500_0","0",,,"12.90531","77.56303","L0207092010","0","0","0",,
,,"500","1017","1017","878","878",,"12.91094","77.57284","12.912752","77.585793","0.981","2.316666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0207092010/maps_L0207092010/map_500_1","1",,,"12.90531","77.56303","L0207092010","0","0","0",,
,,"750","-1","-1","-1","-1",,"12.90641","77.56987","12.912752","77.585793","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0207092010/maps_L0207092010/map_750_0","0",,,"12.90531","77.56303","L0207092010","0","0","0",,
,,"750","1513","1513","878","878",,"12.91143","77.57283","12.912752","77.585793","1.713","10.58333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0207092010/maps_L0207092010/map_750_1","1",,,"12.90531","77.56303","L0207092010","1","1","0",,
,,"1000","2014","2014","878","878",,"12.90926","77.57147","12.912752","77.585793","4.928","18.93333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0207092010/maps_L0207092010/map_1000_0","0",,,"12.90531","77.56303","L0207092010","0","0","0",,
