uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,8.916666666666666
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.75
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.083333333333334
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,11.666666666666666
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.5
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.5
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.0
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,10.083333333333334
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,9.916666666666666
L0222115217,13.856485,17.629,17.734819,-0.18779625,0.65502739,9.5,0.19417374,3594.439601717257,3560.911494273361,5053.6886102372955,71.08944734372096,58.10973082061164,1,10.333333333333334
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,9.25
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,10.25
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,11.333333333333334
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,9.833333333333334
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,10.5
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,9.75
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,10.166666666666666
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,8.583333333333334
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,10.166666666666666
L0202100848,8.1592512,6.802,6.802,-0.87010795,0.62576079,10.5,0.37756038,1848.5673223168974,1831.3243107024289,2599.0375850484575,41.8603028507296,34.217327910343236,2,10.166666666666666
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
L0603154038_4C0B,8.0679779,7.372,7.4040141,-1.2294949,0.065640837,10.0,0.48543462,1437.7750409922355,1424.3638054740452,2021.474319745011,41.392033411962295,33.834556457546306,3,9.333333333333334
