uidp,date,study_cycle,adetourtime,a_early,a_late,route_FE,is_long_route,has_long_route_pre,high_dttime,acharge_weekmean,max_cycle
L0202100848,2017-00-14,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-16,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-16,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-21,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-22,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-23,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-24,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-24,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-27,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-28,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-01,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-01,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-02,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-03,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-03,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-06,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-06,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-07,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-09,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-09,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-10,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-10,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,2,0.06696414114841376,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,1,0.06696414114841376,1,1,96,4
L0202100848,2017-00-20,1,8.1999998,1,0,2,0.20602284724868192,1,1,96,4
L0202100848,2017-00-20,1,8.1999998,1,0,1,0.20602284724868192,1,1,96,4
L0202100848,2017-00-21,1,8.1999998,1,0,2,0.20602284724868192,1,1,96,4
L0202100848,2017-00-22,1,8.1999998,1,0,2,0.20602284724868192,1,1,96,4
L0202100848,2017-00-24,1,8.1999998,1,0,2,0.20602284724868192,1,1,96,4
L0202100848,2017-00-27,2,8.1999998,1,0,2,0.11108485562679937,1,1,96,4
L0202100848,2017-00-27,2,8.1999998,1,0,1,0.11108485562679937,1,1,96,4
L0202100848,2017-00-28,2,8.1999998,1,0,2,0.11108485562679937,1,1,96,4
L0202100848,2017-00-30,2,8.1999998,1,0,2,0.11108485562679937,1,1,96,4
L0202100848,2017-00-30,2,8.1999998,1,0,1,0.11108485562679937,1,1,96,4
L0202100848,2017-00-31,2,8.1999998,1,0,2,0.11108485562679937,1,1,96,4
L0202100848,2017-00-03,2,8.1999998,1,0,2,0.11108485562679937,1,1,96,4
L0202100848,2017-00-03,2,8.1999998,1,0,1,0.11108485562679937,1,1,96,4
L0202100848,2017-00-04,3,8.1999998,1,0,2,0.08096281480700274,1,1,96,4
L0202100848,2017-00-05,3,8.1999998,1,0,2,0.08096281480700274,1,1,96,4
L0202100848,2017-00-07,3,8.1999998,1,0,2,0.08096281480700274,1,1,96,4
L0202100848,2017-00-07,3,8.1999998,1,0,1,0.08096281480700274,1,1,96,4
L0202100848,2017-00-10,3,8.1999998,1,0,2,0.08096281480700274,1,1,96,4
L0202100848,2017-00-11,4,8.1999998,1,0,2,0.07140565725975578,1,1,96,4
L0202100848,2017-00-12,4,8.1999998,1,0,2,0.07140565725975578,1,1,96,4
L0202100848,2017-00-12,4,8.1999998,1,0,1,0.07140565725975578,1,1,96,4
L0202100848,2017-00-13,4,8.1999998,1,0,2,0.07140565725975578,1,1,96,4
L0202100848,2017-00-13,4,8.1999998,1,0,1,0.07140565725975578,1,1,96,4
L0202100848,2017-00-14,4,8.1999998,1,0,2,0.07140565725975578,1,1,96,4
L0202100848,2017-00-14,4,8.1999998,1,0,1,0.07140565725975578,1,1,96,4
L0202100848,2017-00-17,4,8.1999998,1,0,2,0.07140565725975578,1,1,96,4
L0204115017,2017-00-01,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-02,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-03,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-03,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-06,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-06,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-09,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-20,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-31,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-05,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-10,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-17,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-17,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-21,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-27,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,3,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-15,0,8.0,1,0,4,9.751315956929574e-7,1,1,192,4
L0204115017,2017-00-15,1,8.0,1,0,4,0.143142345643553,1,1,192,4
L0204115017,2017-00-15,1,8.0,1,0,3,0.143142345643553,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,3,0.143142345643553,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,4,0.143142345643553,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,3,0.143142345643553,1,1,192,4
L0204115017,2017-00-29,2,8.0,1,0,4,0.0039206393594410915,1,1,192,4
L0204115017,2017-00-29,2,8.0,1,0,3,0.0039206393594410915,1,1,192,4
L0204115017,2017-00-30,3,8.0,1,0,3,0.00010830795650917935,1,1,192,4
L0204115017,2017-00-07,4,8.0,1,0,4,3.914244395608613e-6,1,1,192,4
L0204115017,2017-00-13,4,8.0,1,0,4,3.914244395608613e-6,1,1,192,4
L0204115017,2017-00-13,4,8.0,1,0,3,3.914244395608613e-6,1,1,192,4
L0208084657,2017-00-17,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-17,0,5.0999999,1,0,9,0.06727964078891568,0,0,96,4
L0208084657,2017-00-21,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-27,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-27,0,5.0999999,1,0,9,0.06727964078891568,0,0,96,4
L0208084657,2017-00-03,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-20,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-05,0,5.0999999,1,0,10,0.06727964078891568,0,0,96,4
L0208084657,2017-00-11,0,5.0999999,1,0,9,0.06727964078891568,0,0,96,4
L0208084657,2017-00-12,0,5.0999999,1,0,9,0.06727964078891568,0,0,96,4
L0208084657,2017-00-19,0,5.0999999,1,0,9,0.06727964078891568,0,0,96,4
L0208084657,2017-00-02,1,5.0999999,1,0,9,0.23615744720904097,0,0,96,4
L0208084657,2017-00-10,2,5.0999999,1,0,10,0.13732892311038514,0,0,96,4
L0208084657,2017-00-10,2,5.0999999,1,0,9,0.13732892311038514,0,0,96,4
L0208084657,2017-00-11,2,5.0999999,1,0,10,0.13732892311038514,0,0,96,4
L0208084657,2017-00-12,2,5.0999999,1,0,10,0.13732892311038514,0,0,96,4
L0208084657,2017-00-12,2,5.0999999,1,0,9,0.13732892311038514,0,0,96,4
L0208084657,2017-00-25,4,5.0999999,1,0,10,0.07933182919069837,0,0,96,4
L0208084657,2017-00-25,4,5.0999999,1,0,9,0.07933182919069837,0,0,96,4
L0208111357,2017-00-08,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-09,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-09,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-10,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-10,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-13,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-14,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-14,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-15,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-15,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-16,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-16,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-17,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-17,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-20,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-20,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-21,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-21,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-22,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-22,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-23,0,3.2,0,1,12,0.3148083023631618,0,0,192,2
L0208111357,2017-00-23,0,3.2,0,1,11,0.3148083023631618,0,0,192,2
L0208111357,2017-00-24,1,3.2,0,1,12,0.33491177689252916,0,0,192,2
L0208111357,2017-00-24,1,3.2,0,1,11,0.33491177689252916,0,0,192,2
L0208111357,2017-00-25,1,3.2,0,1,12,0.33491177689252916,0,0,192,2
L0208111357,2017-00-25,1,3.2,0,1,11,0.33491177689252916,0,0,192,2
L0208111357,2017-00-27,1,3.2,0,1,12,0.33491177689252916,0,0,192,2
L0208111357,2017-00-04,2,3.2,0,1,12,0.3777597138248999,0,0,192,2
L0208111357,2017-00-05,2,3.2,0,1,12,0.3777597138248999,0,0,192,2
L0208111357,2017-00-05,2,3.2,0,1,11,0.3777597138248999,0,0,192,2
L0208192703,2017-00-13,0,8.6000004,0,1,14,0.04089873252582221,0,1,192,4
L0208192703,2017-00-14,0,8.6000004,0,1,14,0.04089873252582221,0,1,192,4
L0208192703,2017-00-14,0,8.6000004,0,1,13,0.04089873252582221,0,1,192,4
L0208192703,2017-00-16,0,8.6000004,0,1,14,0.04089873252582221,0,1,192,4
L0208192703,2017-00-16,0,8.6000004,0,1,13,0.04089873252582221,0,1,192,4
L0208192703,2017-00-17,0,8.6000004,0,1,14,0.04089873252582221,0,1,192,4
L0208192703,2017-00-12,1,8.6000004,0,1,14,0.0475572075491435,0,1,192,4
L0208192703,2017-00-13,1,8.6000004,0,1,14,0.0475572075491435,0,1,192,4
L0208192703,2017-00-14,1,8.6000004,0,1,14,0.0475572075491435,0,1,192,4
L0208192703,2017-00-19,1,8.6000004,0,1,13,0.0475572075491435,0,1,192,4
L0208192703,2017-00-20,2,8.6000004,0,1,14,0.06886499254426182,0,1,192,4
L0208192703,2017-00-25,2,8.6000004,0,1,14,0.06886499254426182,0,1,192,4
L0208192703,2017-00-27,3,8.6000004,0,1,13,0.15204606772057394,0,1,192,4
L0208192703,2017-00-03,3,8.6000004,0,1,14,0.15204606772057394,0,1,192,4
L0208192703,2017-00-09,4,8.6000004,0,1,14,0.5018370398432649,0,1,192,4
L0208192703,2017-00-12,4,8.6000004,0,1,14,0.5018370398432649,0,1,192,4
L0208192703,2017-00-15,4,8.6000004,0,1,14,0.5018370398432649,0,1,192,4
L0209101737,2017-00-15,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-16,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-20,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-21,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-21,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-23,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-23,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-24,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-24,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-27,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-27,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-28,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-01,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-03,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-03,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-06,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-08,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-08,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-09,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-13,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-14,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-14,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-15,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-16,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-16,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-17,0,10.8,0,1,16,0.021438372763144642,0,1,96,3
L0209101737,2017-00-17,0,10.8,0,1,15,0.021438372763144642,0,1,96,3
L0209101737,2017-00-20,1,10.8,0,1,15,0.022000049031322577,0,1,96,3
L0209101737,2017-00-21,1,10.8,0,1,15,0.022000049031322577,0,1,96,3
L0209101737,2017-00-24,1,10.8,0,1,15,0.022000049031322577,0,1,96,3
L0209101737,2017-00-31,2,10.8,0,1,15,0.02446046713163119,0,1,96,3
L0209101737,2017-00-06,3,10.8,0,1,15,0.0371301822706358,0,1,96,3
L0209101737,2017-00-07,3,10.8,0,1,15,0.0371301822706358,0,1,96,3
L0209112655,2017-00-13,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-15,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-16,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-17,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-17,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-22,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-22,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-23,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-24,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-06,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-07,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-08,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-09,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-09,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-10,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-13,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-13,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-14,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-15,0,7.0,0,1,18,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-15,0,7.0,0,1,17,0.0032682437463108505,0,1,192,2
L0209112655,2017-00-21,1,7.0,0,1,18,0.002198477740334881,0,1,192,2
L0209112655,2017-00-21,1,7.0,0,1,17,0.002198477740334881,0,1,192,2
L0209112655,2017-00-22,1,7.0,0,1,18,0.002198477740334881,0,1,192,2
L0209112655,2017-00-22,1,7.0,0,1,17,0.002198477740334881,0,1,192,2
L0209112655,2017-00-30,1,7.0,0,1,18,0.002198477740334881,0,1,192,2
L0209112655,2017-00-30,1,7.0,0,1,17,0.002198477740334881,0,1,192,2
L0209112655,2017-00-03,2,7.0,0,1,18,0.005544772191827474,0,1,192,2
L0209112655,2017-00-06,2,7.0,0,1,18,0.005544772191827474,0,1,192,2
L0209112655,2017-00-06,2,7.0,0,1,17,0.005544772191827474,0,1,192,2
L0209192746,2017-00-20,0,10.166667,1,0,19,0.3207472013097511,0,1,192,4
L0209192746,2017-00-22,0,10.166667,1,0,19,0.3207472013097511,0,1,192,4
L0209192746,2017-00-23,0,10.166667,1,0,19,0.3207472013097511,0,1,192,4
L0209192746,2017-00-27,0,10.166667,1,0,20,0.3207472013097511,0,1,192,4
