obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08327053296345904,1,513.590096299,44.38261898120243,56.97844154361628,4.085840827663056,44.73145641978097,32.39515481911522,17.6134940277,30.62072289580294
