obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08327351716688801,1,232.055091776,45.84032207563568,56.661549217809224,4.303468235471509,44.66423947237125,32.404116289255015,17.739123695578062,31.130239423911025
