obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0832730247740323,1,278.486600175,45.75214448634084,56.500543543585245,4.309197857574845,44.69569351427666,32.47171913346378,17.591359671092206,30.999179228256924
