obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08320941463090327,1,538.748779118,45.85338325883778,56.747536623623105,4.208505864641161,43.296848160046345,33.654674817522825,17.567504485857143,31.210558799461452
