obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08214222791739983,1,539.417752594,90.46860566103607,92.14747758568747,5.473085042614538,74.69266698556713,49.20405354930592,21.34679645377279,54.19371976471928
