run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1,0.07328269474033121,1,529.408787301,0,92.20597815704461,97.09045581292153,12.656616691112697,19.970500771325778,-27.49511351849253,-17.435774866617393,19.607706828894184,72.06467629061243,50.47386383188282,23.769484854443068,54.16880901129227
2,0.07328265330949636,1,934.479289291,1,91.5858648414438,97.26987601626357,12.564392146984696,20.06112871825381,-27.660945565897627,-17.599712588116567,19.589217601327594,71.94362662114774,50.43173988301695,23.726605039640308,54.05679499807167
