obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269194086153293,1,912.659587977,85.48710939909293,106.3496643321276,10.253236835285655,24.50684925726322,-21.55914262994756,-17.772208220987608,42.74864329674731,83.90124276803509,59.60026767455471,20.66087743804939,56.63317465831935
