obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06281661398372279,1,655.845829479,94.72612745284597,103.97435695489358,11.17841462804338,24.336458024906438,-19.021320266603986,-15.116620805191134,44.36635173192476,77.12764086709736,65.15863223778457,19.454365909264272,58.838566386403755
