obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.0626784834479466,1,570.601239169,96.514222098139,103.3567772777115,11.52253209026467,23.56195435483664,-18.40068267564241,-14.469583222666188,44.04907793200166,80.88679055690967,61.388792295844794,19.89738172893145,59.270044929029126
