obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06281679431551063,1,525.959123359,92.50055731716722,104.5520746659467,10.87914014650383,24.454704820034912,-19.62912954255843,-15.68155015489184,44.05917736138301,76.87097617216736,65.03083335731274,19.44076310216383,58.36761145301832
