obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.0627059364917007,1,177.907197565,81.57742025502546,106.04223923984048,9.425613533331457,22.41574375308176,-21.97267820121453,-17.79924206338866,40.41098565826679,82.35159764370515,59.158809968308766,19.69435176482586,55.76976119945323
