obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269442609900228,1,664.082864168,93.97693516892407,103.83904986966996,11.420909190060266,23.43881129071531,-19.027558825124302,-15.43928775851857,43.495490785814106,84.98040014013407,59.92731602163353,20.818703051659977,58.3857307996856
