obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06266054335766869,1,575.057683747,90.90917647066176,104.85681746578453,10.97002089239622,24.141739042642275,-19.98248346164124,-16.2893094060584,43.54751528300776,81.16256255093955,60.83411194377891,20.672586209020913,57.84873603758292
