obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06267564355713574,1,488.154703064,95.20037906966675,103.74863026092729,11.478157860963165,23.85103778186304,-18.752234295569163,-15.218073680464004,44.17106033882152,81.02688817800221,61.671394512777056,19.908613346498484,58.74769407849469
