obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.0626963129862493,1,299.768074965,88.90436908653571,105.37337555630585,10.72991529989567,24.137772810176365,-20.55106463402336,-16.78248312844894,43.15273867663519,83.68908947475033,60.697335360353556,20.34260567123338,57.35146601006845
