obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269180138563088,1,545.936066292,88.02134132826801,105.52475281062091,10.60438492225921,24.042672837352296,-20.752015911344852,-17.02196461627826,42.8716366773218,84.26241481995423,59.743361168241684,20.736119330859584,57.15294163584679
