obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269611689698726,1,271.898881891,84.77525543261889,106.51541227187592,10.1357130978351,24.520558631130065,-21.70977136321006,-17.932092699073447,42.67353755347883,82.47921443297255,60.111125106110194,20.368137462004288,56.490483732354534
