obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269207567950717,1,607.215143531,85.12505914695564,106.37108247605845,10.216871419717492,24.40937386098775,-21.63208524563585,-17.82343924929373,42.60801482609611,83.80261572527492,59.72709718217352,20.7023432452459,56.525499323557455
