obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06269271807520334,1,984.67631509,91.29115680761223,104.71495015280898,11.062221427454508,23.906520539661646,-19.853340289161473,-16.241315513601904,43.38004863366098,84.56725692524535,59.89278248335316,20.821477952568873,57.856786482884516
