obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.0626687050765233,1,583.118721638,99.11634176466015,102.60193400463486,11.84790860405491,23.187611468716455,-17.60065674234535,-13.73317797497365,44.18655657730845,82.07365795452584,60.919578416821814,20.751794332026627,59.83372795044585
