obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06266830699612055,1,404.359801884,97.72647673128263,102.95068557301849,11.598944547163818,23.36035875948747,-17.973865184556786,-14.136707540912857,44.01492304085768,81.93246829286831,60.95571688025234,20.71041452136067,59.66129362475197
