obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.06266312195292692,1,497.671471339,99.51045384465147,102.43793530391592,12.171288487059257,23.30712602873267,-17.578413325261362,-14.093639853494087,44.40133521954333,82.76559553092007,61.141122819815266,21.095415681734217,59.52856849395393
