run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4
1,0.01959034841635791,1,0.845238261,0,100.90263355633623,66.23082806026767,-38.119371530988865,57.06454444084875
2,0.019590348398686876,1,0.489177745,1,100.90114779957344,66.23180526242054,-38.11875783007979,57.064358681866665
