obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.082310415914737,1,2710.25039056,103.43818715091815,96.81248658952708,84.55477738470145,11.181396107518221,75.75454836661977,49.77961398587605,21.436944136738134,59.47888713876724
