obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08231198228285834,1,800.899169546,105.42878150067807,96.88352585154614,84.31694435662344,11.365578142642018,75.70226150744817,49.98900933297052,21.538717225270982,60.11914820354229
