obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08231042473881774,1,1109.658103496,103.18056283888562,96.81877098719609,84.64999139649987,11.163948450661747,75.73753965334993,49.767814163274714,21.432292360268978,59.41806070042122
