obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08242810878225537,1,591.44685182,104.23483623741579,96.46398035992789,82.15605430920795,10.16237696103082,78.34587613147782,48.13968630483134,20.97231594496316,59.62704532911029
