obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08250908932409459,1,333.108416445,97.9386725832435,89.93935374917014,85.09452540733206,7.538707539880471,77.51638780025374,47.765515112190506,20.578072934886066,57.95971019479813
