obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08238907787811253,1,1309.317245183,105.21856768959123,96.4640652724782,82.02845471157764,10.36555095149353,75.96741641433967,49.79798284778103,21.074202545877725,59.89897775973777
