obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08243165710945424,1,288.875240488,103.02684457838225,93.4368100323686,82.54250989444394,8.97432175459687,74.75715573952819,49.584772287095284,21.381253621976416,59.35273853052503
