obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08229458118225004,1,3175.927334224,103.5043503706309,96.70650964081972,84.16700912229119,11.113905069428363,75.71488472533316,49.747726205405705,21.585600988638994,59.33091181127726
