obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08252669632910757,1,283.141260172,101.4022799898956,96.18454337174734,82.5942688555459,9.517497753914217,78.84110663364552,47.297240715214784,17.698989905455605,58.97530000093973
