obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08231100543693169,1,837.392790546,104.16805901626016,96.83139628665516,84.41319456165263,11.246595893731108,75.94628995489737,49.8587030988936,21.31258788145028,59.73202791098031
