obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.0823104566270386,1,1450.52236465,103.96538168644655,96.81094261757355,84.47646728849938,11.22994837329526,75.81856546997078,49.7828395356407,21.437467592297175,59.67584738920081
