obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08231033509660175,1,1508.101558216,103.62305006005161,96.81767614114025,84.61358447978216,11.216844667350447,75.77390770183997,49.78637814724449,21.439561965907455,59.59303662320722
