obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08229492635785036,0,7234.37936071,105.09413950470868,96.69365969015985,84.11376453750302,11.405297497406409,75.93426060196221,49.77866331806022,21.593055082020236,59.91708811348691
