obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08229344335593343,0,7270.04738997,103.32361826228224,96.71329359640492,84.38818255463951,11.15307778182157,75.72913602916887,49.729535646734384,21.599045959127142,59.35285195103022
