obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.082311133488919,1,1063.94940004,103.6514661130264,96.90000231918955,84.67001717532781,11.379435884293958,75.72574568973839,49.80361673210106,21.596962911370145,59.45916273227612
