obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08231038300559317,1,1368.959614518,103.69950746723353,96.81298634282318,84.5273829036388,11.22482543457802,75.7806215027425,49.787412662325785,21.439897817013144,59.566953374081805
