obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.0823855494175253,1,830.626307489,102.75064437231893,97.04760087596081,85.26333807299247,11.493690179828759,78.45264009122066,48.17597565196134,20.407068994655194,58.85115040917598
