obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08229686738081286,1,1098.529207814,103.9625450082062,96.70193255035221,83.94639088018337,10.992769547466144,75.81259304948784,49.78892742246206,21.440229379024604,59.513183906571335
