obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.08235387780124505,1,548.531514927,106.97009298991661,96.7479140622363,83.51627473317366,11.603759944474579,78.69826008568317,48.246610868659815,20.986055591024698,60.37523247928316
