obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.0822939090069225,0,7251.739548784,103.94344974070218,96.70258990025906,84.20684083514848,11.230002845688773,75.80293046926478,49.75923083215967,21.61558876429084,59.498776855969794
