obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.082310356437234,1,977.740220429,103.74285436911926,96.81777515935433,84.57941669007367,11.231522714944834,75.78687711338372,49.806749981319,21.44824241630534,59.62253978114782
