run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
17,0.06269207567950717,1,607.215143531,0,85.12505914695564,106.37108247605845,10.216871419717492,24.40937386098775,-21.63208524563585,-17.82343924929373,42.60801482609611,83.80261572527492,59.72709718217352,20.7023432452459,56.525499323557455
18,0.06269296406354789,1,755.132085513,0,93.33662315559506,104.18064019602838,11.324696102211167,23.77638396084415,-19.261639020595037,-15.723335450552177,43.677489061326796,84.49324917233615,60.08760584796526,20.50036159303698,58.29179641519188
19,0.06269189188215539,1,1335.305683753,0,89.35311397068415,105.27413617520473,10.792149468817572,24.114687217575916,-20.408809827608742,-16.775587791796223,43.192156172979686,84.47084567641248,59.705550745632756,20.754145088037724,57.457065153250966
20,0.06269300288614763,1,406.560737688,0,91.95705453007642,104.46370481219434,11.155245725367925,23.74050061559952,-19.645212153215432,-16.002590583563073,43.34214360271059,84.77921452351265,59.85358473693518,20.857801437625845,57.98106117934362
21,0.06269207755920674,1,627.957843279,0,88.06011915728823,105.6371741199207,10.577899143483076,24.229539216608476,-20.755422011052744,-17.110074831337514,43.0576929361768,84.27708766551751,59.549624942840026,20.324829895439567,57.19835566798465
22,0.06272562800298721,1,310.049542168,0,67.77478985857928,110.75854786625767,7.789795929248928,25.7619004275352,-26.85694045134934,-22.176197460002257,39.88818244479706,81.9374772079553,59.11674061728496,19.48958019701382,52.30880950442656
23,0.06269341747809795,1,2585.6347811,0,92.3876601419033,104.3710153224545,11.23106900961758,23.712345213734768,-19.511498147220692,-15.931218072974564,43.46622011174697,85.12050636645895,60.07186024962256,20.78603319827037,58.05481965632191
24,0.1134941650975775,0,7239.875888496,0,118.88812838407001,117.08241222464851,2.4740494171276963,0.8598298071885236,0.5260642841925717,0.5053488542376443,3.252470483178091,70.96988438269459,69.30308509495913,31.237515189149608,14.256402064080227
25,0.06281674363662075,1,882.750191915,0,95.93019227117436,103.66429053912984,11.336983975467042,24.280861425245917,-18.6869699979023,-14.823791749405832,44.53733720345982,77.20731704160347,65.21290788713743,19.440070251942277,59.08963975087748
26,0.06269218550158946,1,813.700136759,0,89.92927218829894,105.0977233416345,10.886093647152874,24.031122308801603,-20.23888367364948,-16.617528805461184,43.24532995357512,84.5051013640798,59.90021416578451,20.80004650650027,57.56282421922379
27,0.0626926056625846,1,1004.39216865,0,91.06441527667197,104.78562592685347,11.03163172831495,23.940937070802462,-19.923142332948274,-16.306053418233088,43.364898746657694,84.54260008981927,59.88081523638215,20.8173779797717,57.810999770585745
28,0.06270028345322816,1,260.588459006,0,94.30007203238397,103.68051203021543,11.466760002481951,23.233778166964843,-18.8809705697533,-15.241889093259354,43.480968772500376,84.20090637341569,61.032054472110204,20.389357016081792,58.461721238232634
29,0.0626943961770308,1,485.696691498,0,88.73639939005872,105.36339314122372,10.62119111213905,24.219940937760356,-20.315150795628448,-16.68184700851337,42.916332407376636,84.43532141135852,59.49348094523436,19.55305641179181,57.31438871643388
30,0.06269174746175482,1,624.587155271,0,86.7240353962195,105.92653989948566,10.435821627335809,24.24900431289033,-21.160156705858213,-17.403601429789333,42.792744691223795,83.9186908302081,59.74694103360504,20.716987614971888,56.87236733232017
31,0.06266879583612257,1,265.056647892,0,80.96394528883165,107.42503192620242,9.489917730092216,24.77735105816603,-22.86402545272658,-18.623325625021558,42.00711134590599,79.84489877901149,60.71415510652763,20.46005261611784,55.74124073785343
32,0.06266237230025314,1,508.587930385,0,95.56055816485679,103.58769928912123,11.469676085927832,23.781246643410682,-18.661214264838193,-15.088133834295515,44.0195462066917,81.69632827897328,60.87326454834196,20.68764249658261,58.88527869181928
33,0.06270456392695217,1,503.008733497,0,75.8973560124021,109.02643776018363,8.805261836347427,25.555555978766225,-24.29484925362211,-20.366486085429774,41.67358146152044,83.24082023284112,59.07535248478744,18.893456263481593,54.505225820875125
34,0.06281769641034675,1,616.076275314,0,98.61264859731452,102.8911666594537,11.69280093265795,24.028446841757933,-17.926943172955387,-14.09464540124935,44.79288875737008,77.53320076054464,65.39031780504972,19.450239204557246,59.62063815496657
35,0.06269786134997765,1,256.883475012,0,85.90302816178927,106.18495176253121,10.332813647371468,24.32974250021732,-21.398174387616493,-17.55660446462091,42.77098262142517,83.29193478061767,60.59379610953506,20.1130848389413,56.726216518926876
36,0.06269921183146654,1,604.30488003,0,94.32611502658517,104.08123682165203,11.34402942454449,23.92070738540081,-19.00325844211444,-15.535651057888929,44.0143107292069,84.9600664398624,60.16473278467929,19.349867934311206,58.58203948597907
37,0.06266054335766869,1,575.057683747,0,90.90917647066176,104.85681746578453,10.97002089239622,24.141739042642275,-19.98248346164124,-16.2893094060584,43.54751528300776,81.16256255093955,60.83411194377891,20.672586209020913,57.84873603758292
38,0.06283683708709448,1,259.215148879,0,88.76002230002179,105.67106817518786,10.355184961101337,24.701259391036462,-20.53351925312667,-16.870931909893194,43.68886951627022,77.76453415127733,62.38119027279486,17.94143583743574,57.55388286444072
39,0.06269212775263663,1,685.996451746,0,87.43648339147902,105.71350819107889,10.49138262858686,24.15711546117045,-20.94311238432851,-17.141473873213155,42.82527492538423,84.35093800031335,59.61747403393936,20.30163447580467,57.044922646159655
40,0.06268010999079865,1,778.02993048,0,101.99547681832597,102.05130970425708,12.053794257822368,23.11223595994586,-16.807182201115104,-13.031044722696711,44.89636869271275,82.11472809041244,60.87254864192712,20.620060662052378,60.73898500492127
41,0.06270215553321094,1,286.727341243,0,87.65066642889548,104.26514537391576,10.39911083253611,21.523496082002247,-19.961510294099533,-16.138187338327025,40.98713329189593,84.99679909306406,60.08796014099256,19.867014955439615,56.84503604342597
42,0.06266656244670725,1,568.349493778,0,81.55665870933358,107.50188922785767,10.0503788402558,25.143691106704104,-23.431778434574674,-18.879474521765065,42.21638590640031,79.78230724319582,59.688305094556014,21.060472215506433,55.51814033989063
43,0.06269277543332628,1,871.801471427,0,83.3017497336065,106.95613098067155,9.963916140276483,24.732326847867427,-22.2073269697354,-18.378110794099772,42.50328111534342,83.74958267622878,59.51925472195107,20.62259138444205,56.13923303329685
44,0.06266830699612055,1,404.359801884,0,97.72647673128263,102.95068557301849,11.598944547163818,23.36035875948747,-17.973865184556786,-14.136707540912857,44.01492304085768,81.93246829286831,60.95571688025234,20.71041452136067,59.66129362475197
45,0.0626925638046536,1,796.138647543,0,85.21598975090069,106.41520590961181,10.208212898310672,24.535913658771065,-21.641497311990864,-17.798978910507458,42.740871299661336,83.24754820439819,60.106859519984766,20.411809263550943,56.5673017989012
46,0.0626927204732878,1,2121.527498149,0,91.102549846462,104.75419025093144,11.04325181086721,23.84172221535443,-19.882365485266128,-16.28995922929498,43.36822594931226,84.82047363730922,59.86032611796066,20.495786617368363,57.796828386198726
47,0.06269587754851828,1,264.053724334,0,90.33701619258468,104.85528302187038,10.889396609187886,23.82052715190686,-20.17678190430511,-16.230397006903434,43.09941627558809,83.60009786269991,60.5132480552644,20.317972221603608,57.66400426421829
48,0.06267564355713574,1,488.154703064,0,95.20037906966675,103.74863026092729,11.478157860963165,23.85103778186304,-18.752234295569163,-15.218073680464004,44.17106033882152,81.02688817800221,61.671394512777056,19.908613346498484,58.74769407849469
49,0.06269501833116344,1,645.404600336,0,90.75918222401508,104.68472414443836,10.864023371038922,23.62119482650406,-19.748073446366988,-16.1778446823878,43.10364925782608,84.84463920216352,59.79017713293095,19.37074772625706,57.75948625795501
50,0.06269894393909733,1,316.615221213,0,85.944239203851,105.77461556176188,10.159164287156507,23.577957963834344,-21.034427383023022,-17.28372361960441,42.2476472938102,83.03999551419271,59.9831688136771,19.411326101130737,56.738269554722756
51,0.06265720107120401,1,408.379390096,0,93.8686530159032,103.98285066710443,11.273390614206328,23.780473126163493,-19.154712222070376,-15.365350683118892,43.64882956580233,82.03993252535034,60.820283350501334,21.103451041950663,58.54748027952173
52,0.06265942579011102,1,593.512080975,0,96.07056305467013,103.33927430418885,11.64536551251727,23.3887815410931,-18.4901877838723,-14.91767132238324,43.93643400829111,82.17972383611824,60.86911263115906,21.028953882893763,58.90203573615636
53,0.06269669680905395,1,377.325547867,0,100.49688244566322,102.27767069629923,12.024477321331645,23.249019465395804,-17.20544538654316,-13.349283737479054,44.568101242014436,80.59475474453718,61.893520866729816,19.314473194635156,60.210256735671045
54,0.06281673500298231,1,642.156828891,0,95.47328173521606,103.77553857318372,11.285760337820344,24.29420287840031,-18.80465264875123,-14.945677811672038,44.45083200129624,77.21461293522839,65.04612381614866,19.47139120262101,58.980925616230614
55,0.0626784834479466,1,570.601239169,0,96.514222098139,103.3567772777115,11.52253209026467,23.56195435483664,-18.40068267564241,-14.469583222666188,44.04907793200166,80.88679055690967,61.388792295844794,19.89738172893145,59.270044929029126
56,0.06266312195292692,1,497.671471339,0,99.51045384465147,102.43793530391592,12.171288487059257,23.30712602873267,-17.578413325261362,-14.093639853494087,44.40133521954333,82.76559553092007,61.141122819815266,21.095415681734217,59.52856849395393
57,0.06269587141549214,1,657.28349167,0,79.49784663445753,108.03719097075435,9.412894101719436,25.199217298112977,-23.355240611884074,-19.396418067056228,42.12319232675088,82.93099825581528,59.441358198369976,20.100554355316817,55.294305636787826
58,0.06269277315008108,1,588.670114422,0,91.41811535857036,104.67027912379294,11.068258326430167,23.88382200785804,-19.825567421945692,-16.18037549620261,43.370152164409774,84.45416521025462,59.89742496647302,20.802249765021937,57.893283388039016
59,0.06273541256484619,1,649.445911354,0,66.66364386367499,110.41455733122784,7.524092354332339,24.992144923903197,-26.50167940601807,-21.963082135910458,38.75733065900025,81.64110084325749,58.84708411662608,18.880723294288188,51.893608847834045
60,0.06269531894428658,1,305.412264493,0,86.42242146595008,106.02039181022178,10.10523273324328,24.22749718399341,-21.009781974041143,-17.367822416198266,42.7506300538094,84.05139473371167,59.468610317331944,18.97618132066109,57.016535633950696
61,0.06269194086153293,1,912.659587977,0,85.48710939909293,106.3496643321276,10.253236835285655,24.50684925726322,-21.55914262994756,-17.772208220987608,42.74864329674731,83.90124276803509,59.60026767455471,20.66087743804939,56.63317465831935
62,0.06267261461353317,1,946.580168248,0,76.42471909805803,109.05147160276503,8.937880001664157,25.32961072852417,-23.852835964287348,-20.394396965229006,42.20761289811087,79.97374248363286,60.559022224105725,21.035846709463296,54.94582882180891
63,0.06269243048025415,1,895.929643809,0,84.13527716411743,106.58436695078876,10.060578401470664,24.395911856442076,-21.864378888369828,-18.044547092266974,42.40593680105421,83.69872949570302,59.566935987287486,20.63024289821189,56.30938048750572
64,0.0626963129862493,1,299.768074965,0,88.90436908653571,105.37337555630585,10.72991529989567,24.137772810176365,-20.55106463402336,-16.78248312844894,43.15273867663519,83.68908947475033,60.697335360353556,20.34260567123338,57.35146601006845
65,0.06269594778614053,1,341.051997169,0,90.91257294978969,104.44875469043001,10.844737592738731,23.209179085928273,-19.616632404612886,-16.04777845961499,42.883637962424736,84.36628689744019,59.950652803161475,19.59688942076198,57.77513667165065
66,0.06269368258484546,1,1001.273041516,0,93.1695658746232,104.19473030633677,11.315500994012401,23.738022393829745,-19.314144160769192,-15.75312975665387,43.588538548714936,84.8779665617956,59.87744441666629,20.795723903811915,58.24564594833318
67,0.06269227858381304,1,536.113874767,0,90.81348732865354,104.89457819777647,10.895656196970007,23.988090576595415,-19.871677943082975,-16.384730645472345,43.434728092374584,84.64997117998652,59.79109539086567,19.916307543359913,57.812333482294946
68,0.06281661398372279,1,655.845829479,0,94.72612745284597,103.97435695489358,11.17841462804338,24.336458024906438,-19.021320266603986,-15.116620805191134,44.36635173192476,77.12764086709736,65.15863223778457,19.454365909264272,58.838566386403755
69,0.06270014113418888,1,3998.63957783,0,99.1534679913135,102.55580469621675,12.120341767645726,23.291192282172528,-17.644526628610897,-14.219966516379051,44.2763369660333,85.49733824559668,60.139016400278635,20.898258994067373,59.453564058988924
70,0.06269515956696473,1,274.864799889,0,87.31967403921975,105.74414994323755,10.239421299663972,24.040438914222445,-20.590586510301577,-17.14035950853916,42.8561352881379,84.51810682865566,59.67686629908215,18.83869134125632,57.190286473661196
71,0.06269187536530782,1,497.199199907,0,88.84263100027681,105.40823818429726,10.724776862413282,24.145888270655366,-20.551285354034462,-16.903262004023762,43.134828693975955,84.32962134424783,59.77379795043892,20.733788872547876,57.3427148658303
72,0.06269442609900228,1,664.082864168,0,93.97693516892407,103.83904986966996,11.420909190060266,23.43881129071531,-19.027558825124302,-15.43928775851857,43.495490785814106,84.98040014013407,59.92731602163353,20.818703051659977,58.3857307996856
73,0.06268268269686264,1,331.825016225,0,101.38385081980476,102.02242193429126,12.323518987662919,23.33063248003523,-16.9790731231261,-13.54064666621238,44.89005022766014,82.19275968969973,62.20668140875559,20.10964487927983,60.00522027202056
74,0.06269212144120442,1,507.745699397,0,89.71145979530723,105.15496550675309,10.855405942577539,24.0518377062415,-20.30972909925984,-16.664569444776642,43.21395562062094,84.45778374098693,59.88981872605427,20.77786213104591,57.515710651554045
75,0.06269201304055856,1,887.250516533,0,85.33607998150777,106.30158860241214,10.23887326260234,24.374651858028606,-21.580678422741318,-17.73973698604557,42.61344413979652,84.03856196497838,59.622058984440805,20.651271696045576,56.569403661848796
76,0.06269465226563303,1,384.219640092,0,89.59563136020321,105.23361796385906,10.694138991742609,24.163940604591655,-20.13546352385642,-16.629959955531895,43.29473138632309,84.73772828494145,59.794900369792465,19.01995726244425,57.57059062673276
77,0.06269336814581891,1,3280.683499797,0,92.44118731490717,104.40438218446022,11.21154503269858,23.8209186958192,-19.519850595949826,-15.948955982172986,43.525570814980014,84.54871427971536,59.94077617558943,20.82567502753228,58.101375090091025
78,0.06266196099839418,1,331.831282444,0,83.44783343260654,106.9580912105916,10.021497014401588,24.86150080524418,-22.25811181073627,-18.3329053955945,42.7093301699303,80.63383279482426,60.8794052680828,20.736867219881297,56.16942224908048
79,0.0628207622643264,1,382.219686272,0,86.38746107006554,106.37174818211169,10.064711594323223,25.228924040294753,-21.459745982358204,-17.424471789396392,43.53389160228639,75.97654943623638,64.65318959045057,19.508456675631347,57.0973770557044
80,0.06281712511466127,1,677.131787088,0,97.25985355128932,103.26356203302724,11.514023808423298,24.137712084287546,-18.29765549695818,-14.447128286811385,44.63864033636017,77.31588466619037,65.3025497046473,19.419491353748786,59.346167059988076
81,0.06269748896886905,1,247.330394726,0,92.59942349614019,104.30501637006041,11.195888556789155,23.71979705242289,-19.44515665865737,-15.793939808997822,43.52629762081064,84.219987281826,60.77736245560222,20.298120513432693,58.123581402947536
82,0.06269947811229197,1,362.627588278,0,93.04565214522518,104.08902033645805,11.214986138118949,23.484799768429305,-19.26033860189818,-15.58014714765612,43.43994441433464,84.58019799802962,60.525810077578,19.37854788317061,58.2058373445862
83,0.06265945393727061,1,422.766023229,0,82.18602403342923,107.3300032861379,9.722168267123726,24.973306567086187,-22.721401387346187,-18.630150797827014,42.40041005096296,80.70083131923585,60.261281080837904,21.46025048709615,55.98755092851006
84,0.0626687050765233,1,583.118721638,0,99.11634176466015,102.60193400463486,11.84790860405491,23.187611468716455,-17.60065674234535,-13.73317797497365,44.18655657730845,82.07365795452584,60.919578416821814,20.751794332026627,59.83372795044585
85,0.062772418007635,1,420.986311018,0,98.78096458269057,102.3155226223608,12.191270773129613,22.60675952040582,-17.171425896472467,-14.506665230668638,43.64271172552208,89.00875311088822,55.43521963792542,20.738376674229954,59.17936460693791
86,0.06281787176723261,1,386.094047849,0,98.59318014635028,102.93285776014064,11.686336464159448,24.092183881347033,-17.959046464703327,-14.128677633075808,44.839289146386534,77.33681424556775,65.42873716749239,19.558363442858262,59.63438509626588
87,0.0626925657835156,1,929.282127507,0,83.69428125861464,106.80282392596433,10.016206398676532,24.612226410524535,-22.06565980025417,-18.240382774729362,42.489065537173055,83.75360614814215,59.53417151770323,20.626311665446746,56.2175703823652
88,0.06270298212231384,1,215.699281275,0,86.48147491893084,105.68419641068579,10.488365067219224,23.570550885958582,-21.234284723171662,-17.47373752086783,41.995478282496165,88.53519308893316,57.138756234034155,20.858130978820416,56.71346773321506
89,0.06269208894838646,1,727.025963544,0,85.30634731753008,106.22644213753601,10.235926409682849,24.220670280997037,-21.52875609926485,-17.698518840802716,42.491078645908644,84.04044284450964,59.61106495017128,20.646690240248304,56.54683130548871
90,0.06269180138563088,1,545.936066292,0,88.02134132826801,105.52475281062091,10.60438492225921,24.042672837352296,-20.752015911344852,-17.02196461627826,42.8716366773218,84.26241481995423,59.743361168241684,20.736119330859584,57.15294163584679
91,0.0626925542899452,1,621.358910697,0,85.56788445950846,106.31768563030425,10.25898698691739,24.500205478017044,-21.536224390273745,-17.706536360974404,42.78186915019529,83.27142155709429,60.143602272155036,20.42118487786075,56.643494209289635
92,0.06269216310375676,1,952.600496793,0,84.71701479133375,106.56894741851247,10.143742701195919,24.59636525941507,-21.788689975813107,-17.977278520844653,42.661887831180636,83.80466257213024,59.55914773127885,20.639766447541483,56.4707214058908
93,0.06266249006415088,1,619.909744594,0,94.71976179243175,103.83032971289053,11.352626141375493,23.794343478769438,-18.921167745514964,-15.100349047879975,43.825086237289504,81.59809342617997,60.89546171469488,20.68972187408981,58.769902705135756
94,0.06281679431551063,1,525.959123359,0,92.50055731716722,104.5520746659467,10.87914014650383,24.454704820034912,-19.62912954255843,-15.68155015489184,44.05917736138301,76.87097617216736,65.03083335731274,19.44076310216383,58.36761145301832
95,0.06272773096422679,1,545.984685146,0,104.31020185332532,99.73621269707432,12.551307641316912,20.323406394114393,-15.600656571295458,-11.835964879328877,42.78955384983796,84.66463803702514,60.18281855508562,19.384325738813445,60.338616911399555
96,0.06269558462342775,1,298.267137024,0,82.61633148830012,107.15580262773575,9.85250491712062,24.834554046964527,-22.403496290757975,-18.514426644240114,42.48359341942809,82.82963015704065,60.153397920756554,20.11643616656811,55.99237682596834
97,0.06269396044797634,1,570.701734559,0,93.42940779639203,104.03343984918392,11.348730937714288,23.550591162336612,-19.18682960923505,-15.615189538610878,43.50291023506985,85.02047463195609,59.96968986080541,20.79546640635514,58.27981788184645
98,0.0626933236263315,1,548.805081379,0,93.42742046409724,104.16434022441503,11.378630086674166,23.71668925300511,-19.202152576153846,-15.7464001984809,43.753678901891895,84.78405130723141,60.1844665795575,20.3872685089235,58.294264668184994
99,0.06269301078143279,1,1048.832239074,0,90.82506716845862,104.47719297096229,10.991874556539232,23.298358481450645,-19.787175867244486,-16.109640447836224,42.83251534415975,84.77436004249313,59.88305589792724,20.8262339323183,57.67905442375618
100,0.06270019924131154,1,328.90312665,0,78.7581482377696,108.1872952170207,9.177683919105434,25.122553642297373,-23.556309506684894,-19.29776075085525,41.88435815597666,83.6338229631724,59.395204753721295,19.426068886747494,55.29386565447246
101,0.06269279153573719,1,594.186084677,0,91.44555797570443,104.6808165362893,11.080765748579378,23.90917715588371,-19.820641588545225,-16.20951796815181,43.40592412453545,84.57755880443197,59.90041991662755,20.822859022564298,57.885430515028126
102,0.06269204873650822,1,872.271669621,0,85.08968234378386,106.46325062509433,10.194120540485125,24.55386252368028,-21.674523088379264,-17.877616168462257,42.704169884972934,83.83560813073265,59.57806455830633,20.6482658471586,56.55187568314278
103,0.06269234433381639,1,380.423226919,0,89.53479695668982,105.24530205366781,10.747478774385884,24.098680039456987,-20.316473106598387,-16.710104192740364,43.27166503112769,84.37528947914979,59.91570864924871,19.96911603651192,57.521828715964396
104,0.06269203096844339,1,738.35131088,0,85.12459686220582,106.44893408983336,10.205124539942096,24.54348074606382,-21.670755928199334,-17.86619315943337,42.70304919744632,83.85457093598568,59.59063528719157,20.652911523066454,56.55313542918822
105,0.06269611689698726,1,271.898881891,0,84.77525543261889,106.51541227187592,10.1357130978351,24.520558631130065,-21.70977136321006,-17.932092699073447,42.67353755347883,82.47921443297255,60.111125106110194,20.368137462004288,56.490483732354534
106,0.06281670909436644,1,645.66532444,0,95.51231990188107,103.79710715319719,11.295805322260716,24.35566705236637,-18.840350003316072,-14.922885074700062,44.50092304239574,77.29717831168146,65.28160416221688,19.465983896278203,58.99661367846109
107,0.06265993786247297,1,540.080267535,0,85.10919458540215,106.49152715969923,10.142707967461238,24.757127966571435,-21.737129462738576,-17.79296737209278,42.83339194317076,80.60337697442066,60.658575696639005,20.7109989142766,56.604090784171014
108,0.06267871474933917,1,416.49435664,0,102.30709520670464,101.73210579179388,12.096023136357031,22.630684666240658,-16.43742884120088,-12.715121980492249,44.494311750545926,82.5387422636788,60.91458352405022,20.827561493223012,60.79454670823541
109,0.06265611255478302,1,615.620373969,1,90.56338886273515,104.912614672908,10.947892430519481,24.06604471074758,-20.13729558950568,-16.368196680125333,43.37176867104322,81.95104965263764,61.04179321235782,21.22785258771052,57.72915194888438
110,0.06269303640238415,1,936.0811237,0,92.13119502206904,104.42713753347557,11.170590791955636,23.727459234402115,-19.57262508924692,-15.992061564823251,43.39877646430151,84.75389681709767,59.818484691005246,20.76452832954138,58.02127254932079
111,0.06265787960887068,1,648.24155769,0,89.67396227886753,105.22194296345309,10.764249370610655,24.21540816644267,-20.396805024887087,-16.663647287876426,43.342596866534976,81.12399877265887,60.63455235101388,20.847558460505287,57.59280040117866
112,0.12642873815179928,1,1091.23513078,0,131.24927340738523,148.8447181020379,0.31327623332149496,0.08080567343161743,0.06365943708244604,0.07591359417252372,0.333666821483439,47.838160053982506,64.3070110152311,26.33838959749435,15.685736096822422
113,0.06269197290379581,1,531.892566443,0,85.34773028312519,106.38234612626961,10.234872089212042,24.510533507459964,-21.598672053694184,-17.80463864113782,42.72343178063394,83.89598815261718,59.592426152681796,20.65807572602233,56.60121551096127
114,0.06269309560763002,1,651.370493474,0,92.28994024099421,104.43517501811286,11.197824839476597,23.812649138583808,-19.57537297833688,-15.972655547767507,43.48070948894955,84.79585645822449,59.84507021395742,20.77921790723987,58.06283324146788
115,0.06269268792603794,1,491.593221855,0,91.01335494754807,104.77658103915053,11.037865145105934,23.892072373390743,-19.909345474232754,-16.3219318930655,43.338608388440996,84.68344193214361,60.02627219370821,20.856781922697895,57.78568790722008
116,0.06266771841736911,1,669.388590875,0,98.55096338869502,102.80509148641126,11.769080344626433,23.33901043852036,-17.613766331373384,-14.041166669105372,44.181852678906445,81.92453621166095,60.81954704629955,20.734737072138486,59.71328776880009
117,0.06269202769152074,1,521.822527737,0,85.20834504747903,106.41551886598663,10.21931197314688,24.518649384294793,-21.64839888118748,-17.828805126259674,42.68967325712711,83.94929428478535,59.587980373594405,20.639981265112738,56.56849421375086
118,0.06281701983410364,1,468.614963429,0,96.9779917466618,103.37641791072855,11.48024549766346,24.212459550534668,-18.3830824722715,-14.548124480109657,44.656459044237266,77.35983463709282,65.30061759189323,19.468503235609848,59.29869437879286
119,0.06269198267705385,1,642.618208605,0,85.59836039295622,106.16584729467789,10.270919960104214,24.199137529894845,-21.40321001254911,-17.664011716114196,42.56686264467748,84.02139395093614,59.6358531790362,20.680090980407538,56.62156601758417
120,0.06267594339896577,1,197.109208627,0,90.76344292376126,104.77456721386821,10.657831914026678,23.71867844052107,-19.872232821107122,-16.11416455558366,43.28398479488219,80.40269926224683,61.34304179219567,19.86888720177424,58.227280118349576
